,loss,val_loss
0,1.665134072303772,0.08434483408927917
1,0.08899489790201187,0.37584996223449707
2,0.39938023686408997,0.287921279668808
3,0.2183331698179245,0.05275772511959076
4,0.04513103887438774,0.06927338987588882
5,0.08653781563043594,0.120977021753788
6,0.12005370110273361,0.0909612700343132
7,0.08094863593578339,0.04644404351711273
8,0.042850762605667114,0.03720182925462723
9,0.03961263224482536,0.04857936501502991
10,0.050035879015922546,0.05189845710992813
11,0.05019630864262581,0.04322255030274391
12,0.04111567512154579,0.03538550063967705
13,0.035167403519153595,0.03423754498362541
14,0.03508123382925987,0.03601518273353577
15,0.03681838884949684,0.03613000363111496
16,0.036362357437610626,0.034092020243406296
17,0.034137409180402756,0.03203662857413292
18,0.03212090954184532,0.03147849068045616
19,0.03198833018541336,0.03163694217801094
20,0.031886305660009384,0.031182052567601204
21,0.03123834729194641,0.030173074454069138
22,0.030233606696128845,0.02924153208732605
23,0.02960599958896637,0.028754793107509613
24,0.029324905946850777,0.028329964727163315
25,0.028645796701312065,0.027729976922273636
26,0.028030361980199814,0.02706073969602585
27,0.02710006758570671,0.026491433382034302
28,0.027053585276007652,0.02597646787762642
29,0.026146626099944115,0.02540583349764347
30,0.025731241330504417,0.024784713983535767
31,0.025041911751031876,0.024179233238101006
32,0.024374591186642647,0.02358383685350418
33,0.023938478901982307,0.022985221818089485
34,0.023209918290376663,0.022383136674761772
35,0.022418849170207977,0.02178232930600643
36,0.02194315567612648,0.021180910989642143
37,0.0215059295296669,0.020565221086144447
38,0.020794358104467392,0.019946353510022163
39,0.02017061784863472,0.01933279260993004
40,0.019718149676918983,0.01872219704091549
41,0.019051842391490936,0.018110917881131172
42,0.01838146522641182,0.017498107627034187
43,0.01798625849187374,0.016895504668354988
44,0.017237691208720207,0.016287529841065407
45,0.016595739871263504,0.015686100348830223
46,0.01632210612297058,0.015090780332684517
47,0.015440091490745544,0.014498790726065636
48,0.014924684539437294,0.01391613855957985
49,0.014572462998330593,0.013342903926968575
50,0.013769780285656452,0.012773075141012669
51,0.013421276584267616,0.01220540888607502
52,0.012841160409152508,0.011647574603557587
53,0.012217909097671509,0.01111682504415512
54,0.011871918104588985,0.010591478087008
55,0.011241879314184189,0.01008257269859314
56,0.010731392540037632,0.00960223376750946
57,0.010332619771361351,0.009118271991610527
58,0.009736447595059872,0.008652966469526291
59,0.009233972057700157,0.00820975098758936
60,0.008874228224158287,0.007787956390529871
61,0.0085392314940691,0.0073859551921486855
62,0.008223050273954868,0.0070047276094555855
63,0.00788022205233574,0.0066436477936804295
64,0.007534220349043608,0.006301370449364185
65,0.007215771358460188,0.005981298163533211
66,0.007003998849540949,0.005685305688530207
67,0.006684951949864626,0.005399833433330059
68,0.0062185670249164104,0.00513920234516263
69,0.006062480621039867,0.004908687435090542
70,0.00594452116638422,0.004689088556915522
71,0.005738220177590847,0.004481947515159845
72,0.0055563682690262794,0.00429933937266469
73,0.005385310854762793,0.004131650552153587
74,0.005151467397809029,0.003981838468462229
75,0.0049951160326600075,0.003849703585729003
76,0.00505250645801425,0.0037305739242583513
77,0.004918465856462717,0.0036263323854655027
78,0.004800467286258936,0.0035268485080450773
79,0.004668947774916887,0.0034430422820150852
80,0.004703938961029053,0.003376331180334091
81,0.004516024608165026,0.0033169020898640156
82,0.004553773906081915,0.0032480242662131786
83,0.004504562821239233,0.0032027934212237597
84,0.004359796643257141,0.003167381277307868
85,0.004269852768629789,0.0031208714935928583
86,0.004384330473840237,0.003085566218942404
87,0.0043947468511760235,0.0030537124257534742
88,0.004366276785731316,0.0030275348108261824
89,0.0041742222383618355,0.003020643489435315
90,0.004193402826786041,0.002991386456415057
91,0.0042176335118710995,0.002969924593344331
92,0.00424886355176568,0.002955031581223011
93,0.004297055769711733,0.0029493938200175762
94,0.004158848896622658,0.002944928128272295
95,0.004317264538258314,0.00291893701069057
96,0.004170091822743416,0.0029088447336107492
97,0.004082426894456148,0.0028993343003094196
98,0.00417054258286953,0.002891559386625886
99,0.004146188031882048,0.0028882878832519054
100,0.004038778133690357,0.0028733215294778347
101,0.0042089903727173805,0.0028669359162449837
102,0.004151436034590006,0.0028712088242173195
103,0.003993138670921326,0.0028627219144254923
104,0.003936741501092911,0.002855051774531603
105,0.004116896539926529,0.002835177583619952
106,0.003945596981793642,0.002848865697160363
107,0.004099065437912941,0.0028268008027225733
108,0.004277117550373077,0.002816655207425356
109,0.003935127519071102,0.0028159937355667353
110,0.004091142676770687,0.0028098546899855137
111,0.003988878335803747,0.0027973405085504055
112,0.004109808709472418,0.0027899350970983505
113,0.004028466530144215,0.0027876642998307943
114,0.0038659959100186825,0.0027780267409980297
115,0.004087346140295267,0.002775804605334997
116,0.003966959659010172,0.002767313038930297
117,0.00399765046313405,0.0028042399790138006
118,0.003921808674931526,0.002763438504189253
119,0.00397249823436141,0.002757135545834899
120,0.003928702790290117,0.002748998114839196
121,0.0039551593363285065,0.0027560614980757236
122,0.0039933668449521065,0.002733586123213172
123,0.004005265887826681,0.002727741841226816
124,0.003994181752204895,0.0027425866574048996
125,0.00398715166375041,0.002716669114306569
126,0.003826281288638711,0.002712683752179146
127,0.003965522162616253,0.0027281236834824085
128,0.004022256936877966,0.0027041311841458082
129,0.003951074555516243,0.0027052403893321753
130,0.003917408175766468,0.0026990296319127083
131,0.00395812327042222,0.002688040491193533
132,0.003789724549278617,0.0026826781686395407
133,0.0038489194121211767,0.002673449693247676
134,0.003837898373603821,0.002682448597624898
135,0.0039279526099562645,0.0026633471716195345
136,0.0039498694241046906,0.0026593401562422514
137,0.0038916023913770914,0.0026575427036732435
138,0.004000137094408274,0.002664451254531741
139,0.0037978338077664375,0.0026434818282723427
140,0.0037837165873497725,0.002637362340465188
141,0.003692400874570012,0.002634566044434905
142,0.00378163973800838,0.0026384741067886353
143,0.0038949137087911367,0.002620752202346921
144,0.003738225670531392,0.002614554250612855
145,0.003712940728291869,0.0026139551773667336
146,0.0036906562745571136,0.002605052897706628
147,0.00371318100951612,0.002598113613203168
148,0.0036609454546123743,0.0025913917925208807
149,0.0037122778594493866,0.0025858264416456223
150,0.0036784529220312834,0.002580527914687991
151,0.003692959202453494,0.0025802303571254015
152,0.0037339436821639538,0.0025677501689642668
153,0.0038196099922060966,0.0025636947248131037
154,0.003677551168948412,0.0025577780324965715
155,0.0036567491479218006,0.002552479039877653
156,0.0038045309484004974,0.0025451600085943937
157,0.0036083857994526625,0.0025466775987297297
158,0.0037514532450586557,0.0025352509692311287
159,0.0036011540796607733,0.002528791781514883
160,0.0037536469753831625,0.0025353494565933943
161,0.0036481472197920084,0.0025204659905284643
162,0.003759167855605483,0.002511686412617564
163,0.0037746543530374765,0.002506401389837265
164,0.0035810384433716536,0.0025019326712936163
165,0.0035263770259916782,0.0024933808017522097
166,0.0036438070237636566,0.002498035551980138
167,0.003642977913841605,0.002481434727087617
168,0.0034943711943924427,0.0024777462240308523
169,0.0036036863457411528,0.0024754535406827927
170,0.0035544552374631166,0.0024625391233712435
171,0.0035549886524677277,0.0024553765542805195
172,0.003531026653945446,0.0024538422003388405
173,0.0035043007228523493,0.002442319644615054
174,0.0035350925754755735,0.0024387622252106667
175,0.003427296644076705,0.002464757999405265
176,0.0034405712503939867,0.002425275044515729
177,0.0035189064219594,0.0024220107588917017
178,0.0034771256614476442,0.0024386951699852943
179,0.0034421514719724655,0.0024217853788286448
180,0.003496200079098344,0.0024129936937242746
181,0.003420475171878934,0.0024339782539755106
182,0.00352886482141912,0.0024284161627292633
183,0.003537812503054738,0.002386085456237197
184,0.0034323411528021097,0.002392538357526064
185,0.0033840476535260677,0.002377347322180867
186,0.003438829444348812,0.002398921176791191
187,0.0034942138008773327,0.002359679201617837
188,0.0035243730526417494,0.0023547522723674774
189,0.003394333180040121,0.002406182698905468
190,0.0034048582892864943,0.0023498027585446835
191,0.0033875899389386177,0.0023374585434794426
192,0.0033701760694384575,0.002341426443308592
193,0.0033409367315471172,0.0023295714054256678
194,0.003392208833247423,0.002338241320103407
195,0.003367917612195015,0.002310053911060095
196,0.0034771731588989496,0.0023031297605484724
197,0.003344933968037367,0.002305912785232067
198,0.0033656954765319824,0.0022901040501892567
199,0.003300650976598263,0.002287674229592085
200,0.003303287550806999,0.0022772508673369884
201,0.0032665254548192024,0.002271037083119154
202,0.003340865019708872,0.002267120173200965
203,0.0032940744422376156,0.0022621152456849813
204,0.003254122566431761,0.0022531200665980577
205,0.003262071404606104,0.0022451281547546387
206,0.0032718393485993147,0.0022387849166989326
207,0.0032199244014918804,0.0022484411019831896
208,0.0032294958364218473,0.0022275964729487896
209,0.003251407528296113,0.002221435774117708
210,0.0032741730101406574,0.0022244323045015335
211,0.0032629615161567926,0.002213378669694066
212,0.0032126104924827814,0.0022264067083597183
213,0.0032300520688295364,0.0021972954273223877
214,0.003214005148038268,0.0021910122595727444
215,0.0031841115560382605,0.0022010444663465023
216,0.0032792030833661556,0.002187133766710758
217,0.0031895556021481752,0.002177953952923417
218,0.0031947277020663023,0.0021729054860770702
219,0.003144347108900547,0.002163744531571865
220,0.003218885511159897,0.002157973824068904
221,0.0031507890671491623,0.002149845939129591
222,0.0031287174206227064,0.0021581342443823814
223,0.0031007807701826096,0.0021422591526061296
224,0.003124261973425746,0.0021359091624617577
225,0.0031494160648435354,0.002202265663072467
226,0.003191232681274414,0.0021444223821163177
227,0.0031438281293958426,0.002122134668752551
228,0.003055440029129386,0.002103144768625498
229,0.0031074597500264645,0.0020948315504938364
230,0.003058722708374262,0.0021210412960499525
231,0.0031307630706578493,0.0020807338878512383
232,0.0031222763936966658,0.002080831676721573
233,0.0031334359664469957,0.0020683156326413155
234,0.0029593410436064005,0.002067483263090253
235,0.0030892505310475826,0.002056782366707921
236,0.0030483417212963104,0.0020522477570921183
237,0.0030064962338656187,0.0020562512800097466
238,0.0030414697248488665,0.0020446493290364742
239,0.003021389478817582,0.00205546198412776
240,0.002963270992040634,0.0020222030580043793
241,0.0028870052192360163,0.002020706655457616
242,0.003076245542615652,0.0020398832857608795
243,0.002990826265886426,0.002003201749175787
244,0.00292660272680223,0.0019967840053141117
245,0.0029645522590726614,0.002000752603635192
246,0.0029913540929555893,0.0019817976281046867
247,0.0029159763362258673,0.001974871614947915
248,0.002940425416454673,0.001966542564332485
249,0.002868954325094819,0.0019619727972894907
250,0.0028221625834703445,0.001975794555619359
251,0.0029108021408319473,0.0019543038215488195
252,0.0028884736821055412,0.001960807479918003
253,0.0029181463178247213,0.0019315212266519666
254,0.002905248198658228,0.0019220344256609678
255,0.0029528236482292414,0.0019166526617482305
256,0.002834304701536894,0.0019077729666605592
257,0.002875345991924405,0.0019020887557417154
258,0.002809979720041156,0.0018946027848869562
259,0.0028093389701098204,0.0019000251777470112
260,0.0028186081908643246,0.001885178848169744
261,0.0028397860005497932,0.001905461773276329
262,0.0027892079669982195,0.0018729226430878043
263,0.002776870969682932,0.0018835273804143071
264,0.002826560055837035,0.0018572424305602908
265,0.0028202428948134184,0.0018547168001532555
266,0.0027602966874837875,0.0018496932461857796
267,0.002748349215835333,0.001841396908275783
268,0.0027518654242157936,0.0018344242125749588
269,0.0028210680466145277,0.0018217830220237374
270,0.0026694934349507093,0.001820992911234498
271,0.0027354443445801735,0.001808328554034233
272,0.0027275048196315765,0.001803834573365748
273,0.0027244500815868378,0.0017993779620155692
274,0.0026012263260781765,0.0017912981566041708
275,0.002714220667257905,0.0017799724591895938
276,0.0026619895361363888,0.001772102084942162
277,0.002717461669817567,0.0017849091673269868
278,0.0026936607901006937,0.0017579301493242383
279,0.0026502457913011312,0.0017537634121254086
280,0.0026883622631430626,0.0017458287766203284
281,0.002710882807150483,0.0017562555149197578
282,0.002604926470667124,0.0017352805007249117
283,0.0026399402413517237,0.0017650502268224955
284,0.0027074634563177824,0.0017185163451358676
285,0.0026266658678650856,0.0017119089607149363
286,0.002558506326749921,0.0017040664097294211
287,0.0026011986192315817,0.0016962179215624928
288,0.002552644582465291,0.0016915426822379231
289,0.002627121051773429,0.0016908475663512945
290,0.0025124154053628445,0.001691128476522863
291,0.0025910986587405205,0.0016771152149885893
292,0.002635838696733117,0.001715840888209641
293,0.002625458175316453,0.0016669138567522168
294,0.0025264101568609476,0.001701909932307899
295,0.002457535360008478,0.0016450174152851105
296,0.0025142556987702847,0.0016517050098627806
297,0.0025968514382839203,0.0016323274467140436
298,0.0024922906886786222,0.0016190509777516127
299,0.002572133904322982,0.001616784487850964
300,0.002495967550203204,0.001609634142369032
301,0.002521154470741749,0.0016201612306758761
302,0.0024905323516577482,0.001607077894732356
303,0.0024949568323791027,0.001608380931429565
304,0.0024625444784760475,0.0015995235880836844
305,0.002478244947269559,0.0016284966841340065
306,0.0024664346128702164,0.001575623406097293
307,0.0024087640922516584,0.0015604349318891764
308,0.0024727173149585724,0.001551123452372849
309,0.0024057147093117237,0.0015476987464353442
310,0.0023724569473415613,0.0015437279362231493
311,0.0024006585590541363,0.0015305906999856234
312,0.0024028406478464603,0.0015442771837115288
313,0.002347698900848627,0.001524697639979422
314,0.002306700451299548,0.0015141795156523585
315,0.002342039253562689,0.0015040229773148894
316,0.0022931427229195833,0.0015208898112177849
317,0.0023203680757433176,0.0014907204313203692
318,0.002378435805439949,0.0014892603503540158
319,0.0023673048708587885,0.0014968744944781065
320,0.002320408821105957,0.0014718702295795083
321,0.0022307117469608784,0.0014672639081254601
322,0.002342014340683818,0.0014577368274331093
323,0.002267638221383095,0.0014604129828512669
324,0.0023438401985913515,0.0014522228157147765
325,0.0022666016593575478,0.0014741589548066258
326,0.002293983241543174,0.0014579900307580829
327,0.002264943905174732,0.0014328594552353024
328,0.0023032790049910545,0.0014243702171370387
329,0.00234461622312665,0.0014502786798402667
330,0.00228493707254529,0.001497443183325231
331,0.0023077772930264473,0.001501717371866107
332,0.002181569579988718,0.0014834415633231401
333,0.002187073463574052,0.0013850097311660647
334,0.0022235724609345198,0.001401117304340005
335,0.0022477726452052593,0.0014443725813180208
336,0.002238505519926548,0.0013706412864848971
337,0.0022111202124506235,0.0013921409845352173
338,0.002164785983040929,0.0013887584209442139
339,0.00219883699901402,0.001382395508699119
340,0.0021716193296015263,0.0013460019836202264
341,0.002152099274098873,0.0013515963219106197
342,0.0021929158829152584,0.001347093959338963
343,0.0021453138906508684,0.001356539549306035
344,0.0020997419487684965,0.001353133819065988
345,0.002146537182852626,0.0013409561943262815
346,0.002145048463717103,0.0013079243944957852
347,0.0020717347506433725,0.0013774256221950054
348,0.002176821231842041,0.0013099134666845202
349,0.0020522349514067173,0.0013172541512176394
350,0.002180978422984481,0.0013007736997678876
351,0.0021185290534049273,0.0012853264342993498
352,0.0021187285892665386,0.001277141971513629
353,0.00207996042445302,0.00128298276104033
354,0.002005480695515871,0.0012653807643800974
355,0.002035189187154174,0.001314253080636263
356,0.0021115962881594896,0.0012625607196241617
357,0.0020471946336328983,0.0012609013356268406
358,0.00209682434797287,0.0012528221122920513
359,0.001974875573068857,0.0012685159454122186
360,0.0020397601183503866,0.0012880004942417145
361,0.001989334588870406,0.001230894005857408
362,0.0020894824992865324,0.0012421444989740849
363,0.0019884565845131874,0.001241689664311707
364,0.0020529418252408504,0.0012452852679416537
365,0.0020745890215039253,0.0012817240785807371
366,0.0020123363938182592,0.0012712994357571006
367,0.002082688035443425,0.0012170909903943539
368,0.00199117255397141,0.0012158560566604137
369,0.0019740385469049215,0.0011990388156846166
370,0.0020197813864797354,0.0012333713239058852
371,0.0019148143474012613,0.001199068152345717
372,0.0019596389029175043,0.00119642517529428
373,0.0020293372217565775,0.0011922288686037064
374,0.001954552950337529,0.0011955559020861983
375,0.0019918191246688366,0.0011737369932234287
376,0.0019678198732435703,0.001173896249383688
377,0.0019510657293722034,0.001172881224192679
378,0.0019678783137351274,0.0011662774486467242
379,0.001923065516166389,0.0011687127407640219
380,0.0019552705343812704,0.001197062199935317
381,0.0019235238432884216,0.0011877932120114565
382,0.0019744865130633116,0.0011649386724457145
383,0.0019076915923506021,0.0012165481457486749
384,0.0019043800421059132,0.001155309029854834
385,0.0018616704037413,0.0011677106376737356
386,0.001879389863461256,0.0011547020403668284
387,0.0018607343081384897,0.0011731847189366817
388,0.0019211632898077369,0.001132248668000102
389,0.0019638133235275745,0.0011284456122666597
390,0.0018436958780512214,0.0011264763306826353
391,0.0019258675165474415,0.0011241124011576176
392,0.0018892197404056787,0.001146654481999576
393,0.0018805311992764473,0.0011441917158663273
394,0.0018469307105988264,0.0011223809560760856
395,0.0019352802773937583,0.001114911399781704
396,0.0018470830982550979,0.0011313959257677197
397,0.0018470105715095997,0.0011159516870975494
398,0.0018883508164435625,0.0011628405191004276
399,0.0018978349398821592,0.001118855900131166
400,0.0018557270523160696,0.0011120163835585117
401,0.001813556649722159,0.0011057432275265455
402,0.001815955271013081,0.001150233088992536
403,0.001922206487506628,0.0011049031745642424
404,0.001836106413975358,0.001159587176516652
405,0.0019078857731074095,0.0011455757776275277
406,0.0017714017303660512,0.0011043300619348884
407,0.0017735586734488606,0.0010930965654551983
408,0.0017654894618317485,0.0010901620844379067
409,0.0018448990304023027,0.0011670998064801097
410,0.0018101766472682357,0.0010918910847976804
411,0.0018092403188347816,0.0010815472342073917
412,0.001786892651580274,0.001095263403840363
413,0.0018039484275504947,0.0010906517272815108
414,0.0018312082393094897,0.001188792521134019
415,0.0018423591973260045,0.0010755136609077454
416,0.0017516788793727756,0.0010837122099474072
417,0.0017406005645170808,0.0012358444510027766
418,0.0018594518769532442,0.0010864840587601066
419,0.0017649895744398236,0.0010720855789259076
420,0.0017209139186888933,0.0010681388666853309
421,0.0018290486186742783,0.0010735034011304379
422,0.0017737167654559016,0.0011019482044503093
423,0.0017948516178876162,0.0011387321865186095
424,0.0017904303967952728,0.0010627217125147581
425,0.0018219174817204475,0.0011568105546757579
426,0.0017670235829427838,0.0011129892664030194
427,0.0017515320796519518,0.0010567866265773773
428,0.0016894250875338912,0.0011080489493906498
429,0.0016918781911954284,0.0010569602018222213
430,0.0018716376507654786,0.001086817355826497
431,0.001758216880261898,0.0011674698907881975
432,0.0018618773901835084,0.0011372457956895232
433,0.001737153739668429,0.001054367865435779
434,0.0017963300924748182,0.0010779881849884987
435,0.0017486122669652104,0.0010732269147410989
436,0.0018161929911002517,0.0011964432196691632
437,0.001820570440031588,0.00105480186175555
438,0.0016755055403336883,0.0010447626700624824
439,0.0017423516837880015,0.001044580596499145
440,0.0017331091221421957,0.0010446533560752869
441,0.0017295836005359888,0.0010965316323563457
442,0.0017063631676137447,0.0010498252231627703
443,0.001708870753645897,0.001044349861331284
444,0.001733969314955175,0.0010479281190782785
445,0.0017249060329049826,0.0010417099110782146
446,0.0016480520134791732,0.00104694499168545
447,0.001697724568657577,0.0010349327931180596
448,0.001670129713602364,0.0010626341681927443
449,0.0017444257391616702,0.0011545611778274179
450,0.0016981926746666431,0.0010543718235567212
451,0.0017084076534956694,0.0010354757541790605
452,0.001670167432166636,0.001029752311296761
453,0.0017470468301326036,0.0010349403601139784
454,0.001685680472292006,0.0011203620815649629
455,0.0016793953254818916,0.0010415761498734355
456,0.0016989295836538076,0.001025351113639772
457,0.0016576573252677917,0.0010602562688291073
458,0.0016774816904217005,0.0010233297944068909
459,0.001667021424509585,0.001118032494559884
460,0.0017428980208933353,0.001165587455034256
461,0.0017284633358940482,0.0010230836924165487
462,0.0016711247153580189,0.0012894676765426993
463,0.001850193366408348,0.0013127770507708192
464,0.0017654510447755456,0.001026454963721335
465,0.0017753556603565812,0.0011955624213442206
466,0.0017374091548845172,0.001287728315219283
467,0.0017841210355982184,0.0010400557657703757
468,0.0017563895089551806,0.001083238748833537
469,0.0017289358656853437,0.0012931444216519594
470,0.0018108225194737315,0.0010329402284696698
471,0.0017976422095671296,0.001046711695380509
472,0.0017690161475911736,0.0011085090227425098
473,0.0016419942257925868,0.001033343025483191
474,0.0016854447312653065,0.0010162524413317442
475,0.001643975730985403,0.001016471884213388
476,0.001604042248800397,0.0010601026006042957
477,0.0016839684685692191,0.0011234150733798742
478,0.001676635118201375,0.001164889195933938
479,0.0017042211256921291,0.0010160445235669613
480,0.0016716507961973548,0.0010096379555761814
481,0.0016862043412402272,0.0010367536451667547
482,0.0016316724941134453,0.0010316880652680993
483,0.0016581140225753188,0.0010076274629682302
484,0.0016360203735530376,0.0010054289596155286
485,0.001608539721928537,0.001002275152131915
486,0.0016170801827684045,0.001033806474879384
487,0.0016371463425457478,0.001003128825686872
488,0.001631269115023315,0.0010094169992953539
489,0.0015918926801532507,0.0010044410591945052
490,0.0015602943021804094,0.0010022252099588513
491,0.0015744817210361362,0.001004632213152945
492,0.0016041959170252085,0.0010164222912862897
493,0.001576728536747396,0.000997134018689394
494,0.0016584581462666392,0.0009965727804228663
495,0.0015962629113346338,0.000996179529465735
496,0.0015782526461407542,0.0010476693278178573
497,0.0016021132469177246,0.0010134049225598574
498,0.0015922908205538988,0.0010061314096674323
499,0.0015848446637392044,0.0010737883858382702
